PricePaid,Age,Income,CreditScore,PreviousCarOwned,VehicleType,Brand,Gender,MaritalStatus,Region,PrevCarDoors,NumKids,YearsOwnedPrevCar
58809.425896297325,48.17206517497548,90100.73784033285,624.6793734478654,2,SUV,Chevy,Male,Single,West,4,1,5
55393.79277891069,25.96441655526737,,667.7573460750165,3,SUV,Chevy,Male,Single,East,2,3,3
44235.87969513959,57.18921573723013,79120.7924244016,650.6858790453529,1,Sedan,Chevy,Male,,West,4,3,9
62804.003906358084,29.4441000738763,62660.643531459194,693.5412390416424,3,SUV,Dodge,Female,,South,2,2,8
49691.91847244769,48.79660997368937,59376.033915663196,678.1450009983845,2,SUV,Chevy,Male,Married,East,3,3,4
43949.838479671154,47.46909987256323,72566.4601526706,689.9921794154368,2,Sedan,Ford,Female,,East,4,3,6
21684.95913476201,30.978336384952396,44576.768708119474,605.2588882419032,1,Sedan,Ford,Female,Married,West,2,3,8
46163.01153053204,50.08886136766762,,696.193887718042,2,Sedan,Dodge,Male,,East,4,3,4
46162.19174198306,44.97812766413309,64439.649391827275,644.9356129961054,4,Sedan,Chevy,Female,Married,West,4,2,3
53429.98331907456,58.899786444022574,70984.42884006434,814.1756385326921,4,SUV,Ford,Female,Single,East,3,3,4
44409.60209125087,41.93378751341293,81403.78947378903,680.0180051228762,2,Sedan,Chevy,Female,,East,4,0,5
53697.971257675264,38.91456668477402,71630.47383590894,687.1094316479234,2,SUV,Dodge,Male,Married,South,4,2,7
57459.314609049194,34.852374720817956,57474.38316342248,734.752341453061,2,SUV,Chevy,Male,Single,East,2,3,3
61823.36058475182,22.566447286488266,97585.50539716182,766.1246838666392,3,SUV,Chevy,Female,Married,North,3,1,3
46436.84029208013,,,641.1191278789714,2,Sedan,Ford,Female,Single,East,2,3,2
36514.08639527477,37.24101605741123,41451.82338923153,,3,Sedan,Dodge,Male,Married,North,3,3,1
52975.92031891815,42.62058182557435,88119.00504182083,748.3135015532115,2,Sedan,Dodge,Male,Married,North,4,0,3
56094.958768279306,25.768968891175344,53108.53214178728,709.2330296425306,2,SUV,Dodge,Male,Married,West,2,2,4
45140.94107977942,,93791.74311801235,708.2312650485475,2,Sedan,Chevy,Female,Single,North,3,2,5
57895.304786780485,45.76251392022115,,674.4028879992497,1,SUV,Dodge,Female,Married,West,2,0,4
41434.684172639085,46.75509675492517,,683.8910393076945,3,Sedan,Ford,Female,,West,3,3,1
58894.65532822785,21.401848238626727,66464.5754855353,,1,SUV,Ford,Male,Married,West,2,1,4
34271.7234380896,47.06406608653224,62618.99322807797,678.7040441010474,2,Sedan,Chevy,Male,Married,North,4,1,4
58710.16791265007,37.53426086878508,69356.18741356966,744.4037665570415,1,Sedan,Dodge,Female,,South,4,2,1
50731.53139359155,,61841.73177742689,656.4076295358276,1,Sedan,Dodge,Male,Single,West,3,1,9
55955.31851029517,16.354846301441622,93115.02007390292,742.7737990602969,4,SUV,Ford,Female,Single,North,2,3,3
61247.84729191834,54.9357116255788,63858.76857727018,766.3899851163347,1,SUV,Ford,Female,Married,West,2,0,7
37598.03959469829,41.76798885011295,,718.4914287577596,3,Sedan,Chevy,Female,Single,West,2,2,1
40894.82011121487,24.685395734772932,90078.11592197072,610.5256522386435,2,Sedan,Chevy,Female,Married,South,4,2,1
45494.20459831742,43.75201574916466,,730.6098507442457,2,Sedan,Ford,Male,Single,West,3,1,1
65248.97297887593,43.44478440847024,80648.8712762475,667.8141999545142,4,SUV,Dodge,Female,Married,North,3,3,6
49399.038587748415,52.22544152932989,61591.80277339227,673.6170608020988,4,Sedan,Dodge,Male,Married,North,4,0,7
58851.9451432893,,72397.11414250323,718.098018655662,3,SUV,Chevy,Female,Married,South,3,0,7
43969.55918724516,40.11996068938586,68120.47595324053,755.2703285800876,3,Sedan,Ford,Female,Single,North,2,0,5
43229.673538799994,33.57192199762092,64568.39243289826,616.9311975336357,2,Sedan,Ford,Female,Married,East,2,3,9
55180.45014362166,45.97948613992738,77366.7955787362,702.8786310437878,2,Sedan,Ford,Female,Married,West,4,0,8
53648.20475786669,32.16509658324951,56788.24747064266,799.5873276215926,1,Sedan,Dodge,Female,Single,West,3,3,8
58981.12385946381,,,645.0509526483971,3,SUV,Dodge,Female,Single,South,2,1,4
48054.739420277285,39.32202462220079,58776.9344740745,689.9795868271243,4,Sedan,Chevy,Male,,West,3,0,3
56870.960158008544,27.741362286961714,55993.67166626785,669.2004109172849,2,SUV,Ford,Male,,East,2,0,3
51723.64806384925,56.02131218539235,,735.1662479988803,2,Sedan,Dodge,Male,Married,West,3,3,1
55796.67411784886,59.272667277418755,,637.4761284080769,1,Sedan,Dodge,Female,Single,West,3,0,9
60985.2417060776,35.464099145781844,80333.3580938408,621.4758688753092,4,SUV,Chevy,Female,,North,2,0,4
42851.56562715191,,,,2,Sedan,Ford,Male,Single,East,3,3,4
59935.43834684732,43.365920389020616,,711.9329147036599,3,SUV,Chevy,Female,Married,West,2,0,7
48878.1808216052,,89798.50236870936,640.6902595266617,3,Sedan,Dodge,Female,Married,East,3,1,6
43400.15644367438,51.74681132528032,70839.90815189293,696.5763805031489,3,Sedan,Dodge,Female,Single,East,2,3,6
44232.88735637025,32.12853404470096,78621.88947900153,635.9083593495017,1,Sedan,Chevy,Male,Single,East,3,0,1
60344.12585697419,45.44513222428443,108032.32829503244,746.1141893084431,1,SUV,Chevy,Female,Single,East,3,0,7
40400.045269229275,41.139935893916935,94296.63419785573,713.9143397666829,3,Sedan,Chevy,Female,Single,South,2,0,3
50074.386219230764,33.2373848938659,,664.2669338380947,4,Sedan,Ford,Female,,South,3,0,3
40023.61390447669,42.400498284919415,54403.952494353085,670.9922884026684,2,SUV,Chevy,Female,,East,3,0,3
54580.38848773445,48.78532558474849,54654.97544843845,677.0403122729499,2,Sedan,Chevy,Female,Single,East,2,3,5
61677.45281173733,40.86848519055397,92430.66506261729,646.2495318246996,2,SUV,Chevy,Male,Married,East,4,3,4
60932.21758359823,40.972846651262586,68972.76379019712,766.9992412720044,3,SUV,Dodge,Female,Single,South,2,0,5
60457.65250732278,31.272165721463253,72473.77713206895,758.1571495648508,3,SUV,Dodge,Female,Married,West,4,2,7
45600.981109882916,51.44204797904136,,679.9368498280611,3,Sedan,Chevy,Male,Single,East,3,2,8
46908.46617964399,50.445465781431835,81687.76841803361,684.2745638892669,1,Sedan,Dodge,Female,,East,3,2,5
46052.28499289519,35.894408113135036,92121.1923063942,643.8535012160546,1,Sedan,Chevy,Female,Single,West,2,2,5
44606.76700192577,38.75711540517004,,691.9691072524403,3,Sedan,Chevy,Male,,West,4,1,7
44845.65744335813,54.14220672690327,68277.75271154151,724.4622879179407,3,Sedan,Chevy,Female,Single,South,4,1,2
53555.81607512085,28.664291789525446,84673.17698818704,759.0596529449473,4,Sedan,Dodge,Male,Single,East,2,1,4
47893.60044094441,46.042883913587815,73573.69771820355,655.1934830447011,2,SUV,Ford,Female,Single,North,3,1,7
45018.24033857842,34.41386226868872,88204.17851769124,,1,Sedan,Ford,Male,Married,East,4,3,9
49304.14000677467,57.78077876751641,74940.49199109356,649.6426037288963,2,Sedan,Dodge,Female,Married,West,4,2,6
44464.273650010684,40.63446728665337,62638.10855725711,727.8107343752699,3,Sedan,Ford,Male,Married,East,4,2,6
46357.57346961796,52.603785181400426,94802.36389491384,697.824542865367,3,Sedan,Ford,Male,,East,2,1,6
52337.07147740526,32.386726515388716,76478.08731417343,,4,Sedan,Ford,Female,,West,2,0,9
44246.13608927146,27.514713176757322,69728.1037088463,702.0794246397293,4,Sedan,Chevy,Male,,South,3,0,8
58519.005804892266,37.65740542798888,77666.70200837888,780.7853034969214,1,SUV,Chevy,Male,Single,East,2,1,8
50295.868474012765,42.626834579468365,63950.39542678585,620.7170630853226,1,Sedan,Ford,Female,Married,East,4,0,1
52600.12198611209,34.89268317983586,,575.480897041419,2,SUV,Chevy,Female,Single,West,4,1,2
52631.08921670655,47.583074262749676,72055.50385805144,767.6611246781823,2,Sedan,Dodge,Female,Married,East,3,1,6
53030.09764290944,37.900464321895704,63078.07640101933,660.2106592190995,1,SUV,Chevy,Male,Single,North,2,1,8
61811.824518370966,19.185628382333945,,706.8795402583848,3,SUV,Chevy,Female,,South,2,1,9
42834.828773055335,45.52811979193001,59890.615083872246,706.7195036299793,1,Sedan,Chevy,Male,Single,West,2,1,8
50773.515845290196,31.174629408528425,80299.25507123285,716.340872586294,2,Sedan,Chevy,Male,Married,East,2,3,2
55593.53155409939,36.384026183234816,75851.94808306947,676.3138109513884,1,SUV,Chevy,Male,,North,3,0,6
50238.219677456014,55.531312035393555,,652.4066774655415,2,SUV,Chevy,Male,Single,South,4,1,6
57358.99821690528,57.7281172412109,69940.03964857504,648.4064199588587,2,SUV,Ford,Female,,West,3,1,1
42566.4972768308,34.24506564907189,54861.72662280372,730.1831891664351,2,Sedan,Ford,Female,Married,South,3,1,6
60473.736985500575,45.7778663063184,105997.33829909509,738.5749330047624,4,SUV,Chevy,Female,Single,South,4,3,9
30200.95180174242,34.47725509577356,70980.63562744824,687.4955081808133,3,Sedan,Chevy,Female,Single,West,3,2,2
54655.00709128167,37.13127021101397,72257.80071344179,670.1600355231377,2,SUV,Chevy,Female,Married,South,3,1,6
49119.7518691463,33.942245851014476,104178.0449679264,,3,Sedan,Dodge,Female,,North,4,3,8
38466.1188510562,22.756563196035152,62640.34718387552,625.9188782662518,3,Sedan,Chevy,Male,Married,South,4,0,1
62625.10663151824,40.95055223733709,94416.13533841069,797.4849053438085,1,SUV,Dodge,Female,Married,North,2,0,2
52972.649752808604,42.881653869461665,83887.8971838436,722.618787794375,4,SUV,Chevy,Female,Married,West,4,2,8
40132.11813431241,,45315.22165382671,692.0262471591321,4,Sedan,Chevy,Male,,South,4,3,8
39480.65381659048,50.87791711437109,,741.4950688814992,3,Sedan,Ford,Female,Married,East,2,1,1
61366.941568964685,35.6391978290478,81549.08986896026,731.5331840385048,3,SUV,Dodge,Male,Single,West,3,3,6
53619.48610821135,33.62788175140985,75533.57742263717,711.7527219959347,1,Sedan,Chevy,Male,Married,West,2,0,8
53001.771832943035,45.26503118108106,,605.4872301409316,1,SUV,Chevy,Male,Married,West,2,3,1
57045.14602911199,24.573180100274712,65892.52886840983,720.5475048062979,2,SUV,Ford,Male,Married,West,2,3,2
52359.38933119956,49.06679031702806,64306.91260110335,772.7942899010122,4,Sedan,Ford,Male,Married,East,4,0,5
51664.618685867754,35.97830842605637,70373.89914235483,672.2390605355695,4,Sedan,Chevy,Female,Married,North,3,0,5
72751.30655091867,49.892860763940895,104419.6408131743,747.9324502747357,3,SUV,Dodge,Female,Married,North,4,2,4
40491.51208455142,52.88130525829156,61384.86643811648,742.4517716059706,2,Sedan,Ford,Female,Married,East,4,3,4
43189.03895572553,46.40153442357141,,714.7037068072922,3,Sedan,Chevy,Male,Married,East,4,0,8
59630.762789439555,,75432.69703979294,708.5082421918291,3,SUV,Chevy,Male,Single,South,4,1,6
53406.4460981154,27.491682935155954,53052.6951005655,727.9922744885922,2,Sedan,Dodge,Male,,North,3,0,1
60442.13076464014,25.65927336664764,81479.22334708588,720.7915965926552,4,SUV,Ford,Male,Married,West,4,1,4
71824.65741474317,51.02910701701311,,794.5430199053314,3,SUV,Dodge,Male,Married,West,3,1,4
46510.98951160883,38.65199887799817,,748.3377611115545,3,Sedan,Chevy,Male,,North,3,1,8
44635.01390956975,34.00778205469151,57971.18722564513,735.3556194387157,1,Sedan,Ford,Male,,East,4,3,2
38194.380620332944,38.679178484611086,50391.28440999921,752.85967183752,4,Sedan,Chevy,Female,Single,North,2,2,2
59786.89539593628,50.80621208954168,94024.91928870809,735.3898923592839,3,Sedan,Chevy,Male,Married,West,2,0,7
50518.84163272373,47.7873978535955,82823.83145702789,595.9591546533246,2,SUV,Chevy,Male,Single,East,4,3,2
60225.74732186669,44.38506155708855,88835.80847866597,694.162305740212,3,SUV,Dodge,Male,Single,East,2,1,5
52134.06594089589,46.37886057426405,,669.0215325275917,1,SUV,Ford,Male,Single,East,3,2,5
40590.87496263738,41.801723554969485,,716.39847552369,4,Sedan,Ford,Female,Single,South,3,3,3
46251.82247699602,43.02113057296425,74557.18709039252,672.1644506097509,4,Sedan,Dodge,Female,Single,East,4,1,1
42993.16564478494,42.21025231151047,90205.68860975298,729.5559099128632,1,Sedan,Chevy,Female,Married,North,4,3,3
49237.28688274066,39.99938754372446,,678.9440888805052,1,SUV,Ford,Female,,East,3,0,8
48258.47838066777,47.533738838312814,,784.8841618299348,2,Sedan,Dodge,Male,Married,South,3,1,8
76674.8309640108,43.612821062003945,112799.45326919961,782.5035039926377,1,SUV,Dodge,Male,Single,West,2,0,4
46758.06186283891,31.192849688930423,55265.23202271796,627.6631471180136,3,Sedan,Chevy,Male,Single,South,4,0,1
50759.45979608896,,68070.67426685794,716.1435742882288,4,Sedan,Ford,Female,Married,North,4,0,4
48911.54920197203,42.47247066379305,,676.9060259751095,4,Sedan,Ford,Male,,South,2,3,9
61171.54397780121,46.11413468915099,77488.57071545764,712.6007042221748,3,Sedan,Dodge,Male,Single,South,2,0,8
41175.32482304057,38.95793086384971,104457.48130109816,729.3344725074988,3,Sedan,Ford,Male,Married,South,2,0,3
43059.21743550442,48.11740313767158,,636.0624133275925,3,Sedan,Dodge,Male,Single,North,3,1,2
39127.0286297176,39.38591449133843,81192.52336286391,651.3197298952317,2,Sedan,Chevy,Female,,North,4,3,4
44855.425259459786,47.238796866005444,90532.39963045904,657.5417139430933,2,Sedan,Chevy,Male,Married,North,2,0,4
42964.363475501756,35.43528484049489,80186.28404918364,672.4291011754817,3,Sedan,Ford,Male,Married,West,3,2,3
52729.734736676575,36.127459459010474,64868.77343241327,673.8872578732726,4,SUV,Chevy,Female,Single,South,3,0,4
58121.76762563265,46.02052523210125,82284.57701264742,739.8382679353815,4,SUV,Ford,Male,Married,East,2,1,4
59886.35312035796,36.68226606255256,,711.1245710623307,3,SUV,Dodge,Female,Married,West,4,2,5
49750.38704373255,62.057826947481615,62357.1630329238,656.442235816571,4,SUV,Ford,Male,Single,North,4,1,1
44196.81540712649,45.66444986779027,93941.85359777439,684.0186966143447,1,SUV,Chevy,Male,Married,West,3,3,7
36153.36956324982,40.24923486154201,,581.516417237902,2,Sedan,Chevy,Male,Married,South,2,3,8
42760.90612865423,48.19900776758849,,800.9857324915914,3,Sedan,Ford,Male,Single,East,2,3,3
51838.68917405774,35.193195900234834,60560.1730561683,700.9034526239752,1,SUV,Chevy,Female,,East,4,2,4
40646.75990999317,49.23014819233018,83024.94053057497,749.6301576744177,2,Sedan,Ford,Male,Married,North,4,2,4
45413.287236035816,48.95235216663532,90741.48435011525,739.6585566753192,3,Sedan,Ford,Male,Single,West,2,1,2
46531.47373091992,52.5353405777955,82224.7842623477,698.1966123556539,1,Sedan,Dodge,Male,,East,3,0,6
53218.33977081488,35.591904686514226,82293.47127527605,580.9044700514471,2,SUV,Chevy,Male,,East,3,1,1
36361.12821740064,27.77266745862255,62845.148477458766,672.1035005733921,4,Sedan,Chevy,Male,Married,West,4,3,5
52394.77740928121,33.89845360797452,76393.26824992469,,2,SUV,Chevy,Male,Married,South,4,0,8
37521.92314029556,37.18369484027253,70048.34535553587,703.0254629843836,2,Sedan,Ford,Female,,West,2,2,5
49480.42196454399,,72075.50730595877,752.0187355898519,3,Sedan,Dodge,Female,Married,West,2,2,4
41155.11976176434,61.950120291277486,,,2,Sedan,Ford,Female,Single,South,4,1,7
58886.08305239397,,65100.96385167807,792.1032666924507,3,SUV,Chevy,Female,Married,South,3,3,2
55597.106575541504,40.093906080185995,86274.99843926879,647.0177699075064,4,SUV,Ford,Female,,South,3,3,1
54154.74678985168,36.50092169525789,59863.260948704985,725.8840017949694,3,SUV,Chevy,Male,Married,West,3,1,7
39535.696712232755,48.24690350210867,55520.58072232141,648.5533063359777,2,Sedan,Ford,Female,Married,East,4,0,3
46138.880116563785,61.88581391991518,63221.959341302565,745.7041327926006,3,Sedan,Ford,Female,Single,East,3,2,8
60525.4951612854,57.858508911882716,88250.92659036265,662.3449027752972,4,SUV,Chevy,Male,,East,4,0,1
55965.60203901782,51.379766126058335,80087.37843997098,612.1711067006282,3,SUV,Ford,Female,Married,East,3,0,2
57357.330546075034,51.23302531113856,48251.37144005003,625.6842062367688,1,SUV,Chevy,Female,,West,4,3,5
48313.50459322074,48.323098862541144,,676.3966628730698,2,Sedan,Ford,Male,Married,East,2,0,2
49553.91062862256,39.52709354291465,74272.37880716793,777.9318330032798,1,Sedan,Ford,Male,Single,North,3,3,9
56896.60296393951,32.63451777459204,,737.0695570437172,1,SUV,Chevy,Female,Single,West,3,1,3
59962.237415434036,39.79185910672059,71370.2996552692,722.3442591811117,2,SUV,Chevy,Male,Single,West,2,0,6
48450.58477113089,44.22339602131353,54995.5658856189,696.7467172957439,3,SUV,Chevy,Male,,East,3,2,2
42341.55367432131,,77598.6119990594,643.6842145239668,4,Sedan,Chevy,Female,Married,East,2,1,8
52412.68495341384,,55986.72741103613,653.3597222449163,1,SUV,Chevy,Male,Single,West,2,3,1
46133.7369260171,31.740676454087264,69749.90954093768,672.4124282068213,4,Sedan,Ford,Male,,East,4,1,2
47383.08416706894,50.138411610681416,,667.8820153483712,3,Sedan,Ford,Female,,South,4,1,6
66500.0588764901,34.502915978432895,86548.641374311,667.1615138832672,3,SUV,Dodge,Male,Single,North,2,1,9
42411.11534031158,43.282203319809874,,652.4293227001685,1,Sedan,Dodge,Male,Married,West,4,1,2
57692.805055263874,32.999797070644235,85589.86561264057,700.3040616025648,4,SUV,Dodge,Male,,East,2,0,5
53854.223175892745,55.97699325960916,57063.86104380421,,3,SUV,Chevy,Male,,West,4,2,5
42716.45548423814,22.992430634654145,73382.99777114383,,2,Sedan,Chevy,Male,Married,South,4,0,4
72497.79953467591,44.75840376843966,,756.0786791421913,1,SUV,Ford,Male,Married,West,3,2,9
51543.06700318202,27.227423315600674,93634.48709699899,730.051009881572,3,Sedan,Ford,Male,Married,East,3,0,6
54885.14869793222,34.906673495151495,57912.21767332153,724.2790587625425,1,SUV,Ford,Female,Single,East,3,0,6
41357.83702501719,42.06186703684505,,622.3899322525606,1,Sedan,Chevy,Male,Single,East,4,1,3
47857.09291973064,42.55357031316838,82579.30469554801,,2,Sedan,Dodge,Female,Married,North,3,2,8
55356.49499188535,42.29266841095413,,685.9203469962096,3,SUV,Chevy,Male,,North,3,1,1
51282.442991677905,41.517491409755,79288.19724339565,739.6856802116024,2,Sedan,Dodge,Male,Single,West,4,2,6
52384.53316993106,33.581557381265576,58350.589232906765,741.6484985053975,1,SUV,Ford,Male,Single,South,3,1,1
42080.41647474271,38.35946676911189,,647.9396480978476,3,Sedan,Ford,Male,Single,West,3,2,6
64795.842905496174,40.31634016178915,77022.67830576398,668.6076099373398,4,SUV,Dodge,Male,Single,South,4,3,5
64356.799849007264,41.953603967588826,80363.64942723616,719.8955046514241,1,SUV,Chevy,Female,,East,2,0,1
54882.185814054916,39.343195271930114,71680.89604064624,622.6963155157954,3,SUV,Ford,Male,Single,South,4,1,5
52085.720245976205,47.295904209844544,58813.93960727398,695.531246071625,2,SUV,Dodge,Male,Single,East,2,1,2
57449.53606455335,40.93386970150942,91521.22851248208,580.2448715054963,1,SUV,Chevy,Male,Married,West,3,1,4
65758.46684478482,42.01325967621614,69769.20279695866,700.5067178516915,3,SUV,Dodge,Male,Married,South,4,3,1
63514.55491129951,36.173476516884826,82904.4775165222,768.7600824917697,2,SUV,Ford,Male,,North,4,2,9
45509.97210198536,29.47558073385578,48402.480932838036,699.8797372326611,4,Sedan,Chevy,Male,,East,4,2,5
62950.592068258884,41.540289307324706,93017.31608892443,626.8372841468668,2,SUV,Ford,Female,Married,South,3,1,9
45186.84227847798,52.07446043962938,64727.847676553996,672.3568074213737,1,Sedan,Chevy,Female,,North,2,0,8
62272.657752600324,44.43861230730413,95170.26563170768,730.7558170130516,2,SUV,Ford,Female,Single,West,4,0,7
50250.30054494491,31.825060587852082,,708.3396815592773,3,SUV,Chevy,Female,Married,West,4,3,3
48270.14996068641,,53568.90056209816,722.5966311849012,1,Sedan,Dodge,Male,Married,East,4,3,4
60962.79559773142,36.648829322060436,,691.3869816246763,1,SUV,Ford,Female,Married,North,2,2,6
53271.923268552084,47.14653980480287,99847.9911833955,661.7120603823496,3,SUV,Ford,Female,Married,East,3,2,6
38421.32839326245,36.31204135103839,66031.23975436638,706.2710782573619,2,Sedan,Ford,Female,,West,2,3,8
54042.77207139692,43.533064398273694,,703.3971315446581,3,SUV,Ford,Female,Married,South,2,3,3
60381.24658834458,34.81502663375653,,751.3586430789651,3,SUV,Dodge,Female,Married,South,2,1,8
65286.403182609974,35.069475035296655,95105.36630922998,676.5063973167436,1,SUV,Dodge,Male,Married,South,3,1,5
43221.060981791125,24.337346329042603,,,1,Sedan,Chevy,Male,,West,4,1,4
64761.015823101305,45.1207481916116,73140.36114555306,692.7390815266212,3,SUV,Chevy,Female,Single,North,2,0,6
55312.96807026965,43.70169634820337,,813.6981907344825,4,SUV,Dodge,Female,,North,3,2,1
62097.77986379873,44.26442716260942,85821.02863837694,662.350153443118,4,SUV,Chevy,Male,Single,South,3,1,1
40938.145726642666,42.75330561131811,71470.16950606125,680.7687458788529,4,Sedan,Ford,Male,,North,2,1,9
46198.48454457932,,81358.30377444919,652.128392002726,4,SUV,Chevy,Male,Married,East,4,1,9
55980.59551793784,49.6589926449358,,765.1917495404118,2,SUV,Chevy,Female,,South,3,3,5
53592.299780887704,49.9277930009227,,768.8977482785926,1,SUV,Chevy,Male,,East,2,3,7
54722.43981607971,32.117625348294176,,689.1550955104797,4,SUV,Dodge,Female,Married,East,2,1,2
47035.92889945106,45.32123991349958,72572.19540148907,759.2796908939237,3,SUV,Chevy,Male,,West,3,2,3
45474.515990677006,48.74991185367977,61882.18329702558,716.4050798665867,1,Sedan,Ford,Male,Single,South,4,0,6
48630.881127625646,35.299017266562785,60496.75997500971,735.1010336002795,2,Sedan,Ford,Male,Single,South,3,2,5
45540.34104846473,37.03964310755648,76104.27135351866,650.2573223840324,1,Sedan,Chevy,Female,Single,East,2,3,5
55932.2956774105,45.34113408211786,,708.0688843914446,4,SUV,Ford,Female,Single,North,4,1,6
50753.993332545346,,,793.6185360535698,2,Sedan,Chevy,Female,Married,West,3,0,1
44043.49958592566,29.11482778466,57021.17658475077,773.8726294669932,2,Sedan,Chevy,Female,Married,West,4,2,5
38919.32812979814,,92626.49555835067,740.2649894557463,3,Sedan,Ford,Female,Single,West,3,3,3
54133.03472558447,22.036836351745045,72864.41396148864,747.5531627776412,3,SUV,Dodge,Male,Single,West,2,1,5
56003.81154889276,50.8493977418748,75866.45739979594,821.6504226918283,2,SUV,Ford,Male,,East,3,2,1
54032.586011609754,20.118681858083328,60500.86194487438,739.2883124476346,1,SUV,Chevy,Female,Married,North,4,1,5
59220.989133977106,43.431106634313664,66277.58929970389,666.9158405736446,3,SUV,Chevy,Female,Married,East,4,0,7
59578.90013939539,48.116833947552195,65793.68034751108,760.6505492885269,4,SUV,Ford,Male,Married,North,4,1,4
59036.20452166123,37.06404045586733,70848.46294403466,696.2846574231507,2,SUV,Ford,Female,Single,North,2,0,7
60574.74693881378,33.31632375268755,,724.4387879407208,1,SUV,Dodge,Male,Single,West,3,0,1
51349.74552194023,42.32842450736639,91345.12449666842,705.9246961412045,1,SUV,Chevy,Male,Married,East,3,0,4
54826.93198084821,40.01833000594481,74753.62283543475,664.5607005987309,3,SUV,Ford,Female,Married,North,4,3,3
48421.73204356558,50.035048624164155,,715.4250365934732,1,Sedan,Ford,Female,Married,East,2,1,3
41895.72481810979,13.714788596020426,88715.07576096889,748.3437277200666,3,Sedan,Dodge,Male,Married,East,3,0,7
42323.67852447047,30.812925238518723,87566.13820842428,736.9377818270676,1,Sedan,Ford,Female,Single,West,3,2,5
45662.037175615755,45.61576883916055,66373.78611701305,723.9965225441964,1,Sedan,Dodge,Male,Single,West,2,2,9
55797.808564603634,40.504474427744604,84067.01137141601,689.9678210922424,2,SUV,Ford,Female,Married,East,2,2,7
44715.49885201737,47.52034159196867,83912.68256859566,617.0516379493139,1,Sedan,Dodge,Female,,West,3,2,7
54735.90368499794,42.620199762396624,79739.713974259,697.6302565847623,1,SUV,Chevy,Female,Single,East,2,2,3
44593.29507955557,38.652629367586876,90916.81016313907,727.7144382503312,1,Sedan,Chevy,Female,,South,2,3,8
48744.73844966678,36.977115569064956,86992.98241601093,592.0593782877165,4,Sedan,Dodge,Female,Single,East,4,1,1
41942.07870618519,63.250550158755864,85910.54419879631,696.6497877404645,3,Sedan,Chevy,Female,Married,North,4,2,8
43197.6415321826,55.34946274031511,,695.2591028565355,4,Sedan,Chevy,Male,,East,4,0,3
47226.987136159936,44.95505098095222,75429.89186076995,654.26666244932,2,SUV,Ford,Male,Single,West,3,3,3
48486.96441804684,40.78463893448415,75866.53349036622,,2,Sedan,Chevy,Male,Married,West,3,0,1
55528.5102491538,45.38132549353434,87288.05277330951,747.2095914433002,4,Sedan,Dodge,Male,,North,2,1,7
59193.36873501914,48.26834717872908,72323.19262409955,790.706961161794,1,SUV,Dodge,Male,,West,2,0,6
52825.58585444703,44.18826685704509,82224.11508220751,,2,Sedan,Chevy,Female,Single,North,4,2,1
58086.805668409455,32.48619876613442,66598.39039478637,,1,SUV,Dodge,Female,Married,West,2,1,1
56912.42873157375,57.8451076772451,40807.549420719064,659.0372835259521,3,SUV,Ford,Female,Married,North,4,3,6
50814.984726495255,,83968.10970323243,681.4404812665018,1,SUV,Ford,Female,,South,3,3,1
46723.57176156351,60.139300303898146,51769.7949411531,733.9740575222686,4,SUV,Dodge,Female,Married,South,2,3,7
54806.28035463448,41.87147486877334,64513.25808896311,667.1982710588206,1,SUV,Chevy,Male,Single,West,4,2,3
54567.934016572624,37.54346647874466,,691.8911872796209,1,SUV,Ford,Female,Single,West,4,3,1
44659.32758806425,53.841401240464634,,,1,Sedan,Ford,Female,Single,East,2,2,5
54045.69810055697,43.01186958077767,92629.0783153201,699.697633062245,3,SUV,Chevy,Male,Single,North,3,1,8
43314.497484097235,41.334226345092894,,,2,Sedan,Chevy,Female,,South,2,3,5
53341.53518052455,27.996357943574058,,670.5223862243457,1,SUV,Ford,Male,Married,East,4,0,4
52328.32761536365,46.60217805135828,71134.72149079885,686.3301648971258,2,SUV,Chevy,Female,Single,West,4,2,7
57778.033744485125,35.06689617044091,89823.23948241967,729.3774258708892,1,Sedan,Dodge,Female,Single,South,3,0,6
56310.7028418328,35.52208790926026,97145.39882340914,683.7538405920708,2,SUV,Ford,Female,,North,3,3,2
57088.114529136714,35.094511545948286,,577.5486423545777,3,SUV,Chevy,Male,Married,East,4,0,3
53114.31645032783,44.39033834695303,,739.3137119035757,2,SUV,Chevy,Male,Single,East,3,3,7
43422.74204234233,,,732.2722012990466,2,Sedan,Ford,Female,Single,South,4,2,8
48160.04779992523,37.89154657274193,69930.02482254813,646.7228986056816,3,SUV,Chevy,Male,Single,North,4,1,9
43135.05513421082,49.80278991109378,101185.42079420423,643.3348058815692,2,Sedan,Chevy,Female,Single,West,4,3,8
39643.31604413491,27.543311306599925,68977.95680818295,767.5546570631154,1,SUV,Chevy,Male,Married,North,4,1,7
41857.99087524449,41.72878960934585,70496.9739501465,687.9701655879004,4,Sedan,Ford,Male,Married,North,3,1,7
61831.58957393639,33.68600579729166,,737.6787857252658,1,SUV,Dodge,Male,,West,4,0,7
46611.78178613362,35.96306880534367,,665.3014384698783,3,Sedan,Chevy,Male,Single,South,2,2,6
52799.2709507292,56.55152260389907,,732.7637796484357,3,SUV,Ford,Male,Single,East,4,3,7
43943.86822097953,23.495108164549915,71283.53478722154,653.8573515516189,3,Sedan,Ford,Male,Married,South,4,3,2
